correlation_measure,subgrouping,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,best_weight_coverage_obs,mean_estimate,coverage_obs,coverage_obs_dist,coverage_true
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,PPW,0.19579406137988947,0.9242,0.025799999999999934,0.536
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.09119425944747504,0.9143,0.035699999999999954,0.923
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.06018868578314296,0.9181,0.03189999999999993,0.9119
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.037120776512339804,0.9229,0.027099999999999902,0.9054
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.9123,0.037699999999999956,0.9095
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,PPW,0.3285939127388212,0.9174,0.03259999999999996,0.6495
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,no_weight,0.2431820216347617,0.9093,0.04069999999999996,0.2968
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,no_weight,0.2338878824323658,0.9116,0.03839999999999999,0.1998
Phi,L_Y_dich_3_5__K_X_sev,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0017575781881118315,0.9303,0.01969999999999994,0.9297
Phi,L_Y_dich_3_5__K_X_sev,20,0,0,0,4,0,4.87479305226962e-4,PPW,6.826933394850896e-5,0.9191,0.030899999999999928,0.9197
Phi,L_Y_dich_3_5__K_X_sev,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-0.01942782465614768,0.9177,0.032299999999999995,0.9175
Phi,L_Y_dich_3_5__K_X_sev,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_dich_3_5__K_X_sev,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_3_5__K_X_sev,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_3_5__K_X_sev,20,0,0.5,4,0,0.4,0.18584857151176185,OPW,0.1794844371794898,0.9168,0.03320000000000001,0.4188
Phi,L_Y_dich_3_5__K_X_sev,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.913,0.03699999999999992,0.9118
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.9152,0.03479999999999994,0.8986
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0,4,0,0.1,0.04971493801351961,MOPW,0.03750325141756322,0.9172,0.03279999999999994,0.8934
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0,4,4,0.1,0.07613070214945887,OPW,0.052860751937794825,0.9143,0.035699999999999954,0.9089
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.32896502905034614,OPW,0.3084712374977615,0.9207,0.029299999999999993,0.4948
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.2431820216347617,PPW,0.24118471090220162,0.9208,0.029200000000000004,0.1738
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.2338878824323658,no_weight,0.2338878824323658,0.9116,0.03839999999999999,0.1998
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-9.458944920430458e-4,0.9334,0.016599999999999948,0.933
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,0.01278919173222517,0.9254,0.024599999999999955,0.9252
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-4.131523137821758e-4,0.9268,0.0232,0.9267
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.0341765556493367,0.92490000000000006,0.0250999999999999,0.9062
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.913,0.03699999999999992,0.9118
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.9152,0.03479999999999994,0.8986
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.0631304436868169,0.9216,0.02839999999999998,0.9145
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.06870470786234224,0.9256,0.024399999999999977,0.9157
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,PPW,0.2326218055800739,0.9182,0.03179999999999994,0.1249
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,OPW,0.23657531195900589,0.9143,0.035699999999999954,0.2515
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,MOPW,0.23657531195900589,0.9143,0.035699999999999954,0.2515
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,PPW,0.21642256239664812,0.921,0.028999999999999915,0.0934
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.001533598918142869,0.9304,0.01959999999999995,0.9307
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-0.013039693918533268,0.9276,0.022399999999999975,0.928
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-4.0656985723656734e-4,0.9292,0.02079999999999993,0.929
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.913,0.03699999999999992,0.9118
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.06288221809952559,0.9174,0.03259999999999996,0.9214
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.9161,0.03389999999999993,0.9051
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.05800944127069307,0.9299,0.020100000000000007,0.9189
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,PPW,0.2215267687580127,0.923,0.026999999999999913,0.0956
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,PPW,0.23444021519732303,0.9265,0.023499999999999965,0.1152
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,PPW,0.22118374252028536,0.9307,0.019299999999999984,0.1077
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0018490485582461184,0.9255,0.024499999999999966,0.925
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-0.016123088504906187,0.9255,0.024499999999999966,0.9258
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,0.9111,0.038899999999999935,0.9106
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.1874546451860911,PPW,0.19715637346871395,0.9235,0.026499999999999968,0.5355
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.913,0.03699999999999992,0.9118
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.03591143274895712,0.9224,0.027599999999999958,0.9041
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.06289752733605875,0.9174,0.03259999999999996,0.9144
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.04309993096818464,0.9128,0.03720000000000001,0.9055
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,PPW,0.3286004415179292,0.9205,0.02949999999999997,0.6484
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,no_weight,0.2431820216347617,0.9093,0.04069999999999996,0.2968
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,no_weight,0.2338878824323658,0.9116,0.03839999999999999,0.1998
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,CW,-0.0021243257801632437,0.9162,0.03379999999999994,0.9153
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0021243257801632437,0.9162,0.03379999999999994,0.9153
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,OPW,-0.0021243257801632437,0.9162,0.03379999999999994,0.9153
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,MOPW,-0.0021243257801632437,0.9162,0.03379999999999994,0.9153
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,0.9172,0.03279999999999994,0.9171
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,2.4724514816614374e-4,0.9172,0.03279999999999994,0.9171
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,OPW,2.4724514816614374e-4,0.9172,0.03279999999999994,0.9171
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,MOPW,2.4724514816614374e-4,0.9172,0.03279999999999994,0.9171
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,0.9111,0.038899999999999935,0.9106
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.913,0.03699999999999992,0.9118
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.9152,0.03479999999999994,0.8986
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.9161,0.03389999999999993,0.9051
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.9123,0.037699999999999956,0.9095
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,no_weight,0.2431820216347617,0.9093,0.04069999999999996,0.2968
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,no_weight,0.2338878824323658,0.9116,0.03839999999999999,0.1998
Phi,L_Y_dich_4_5__K_X_sev,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0014397999862802721,0.9306,0.019399999999999973,0.9309
Phi,L_Y_dich_4_5__K_X_sev,20,0,0,0,4,0,4.87479305226962e-4,PPW,2.757951483808373e-4,0.9262,0.023799999999999932,0.926
Phi,L_Y_dich_4_5__K_X_sev,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-5.085083592988535e-4,0.9215,0.02849999999999997,0.9217
Phi,L_Y_dich_4_5__K_X_sev,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_dich_4_5__K_X_sev,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_4_5__K_X_sev,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_4_5__K_X_sev,20,0,0.5,4,0,0.4,0.18584857151176185,OPW,0.18756994071685928,0.9186,0.031399999999999983,0.4205
Phi,L_Y_dich_4_5__K_X_sev,20,0,0.5,4,0,0.4,0.18584857151176185,MOPW,0.18756994071685928,0.9186,0.031399999999999983,0.4205
Phi,L_Y_dich_4_5__K_X_sev,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.913,0.03699999999999992,0.9118
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,4,0.1,0.04807481120209842,OPW,0.04491329680833989,0.9161,0.03389999999999993,0.9005
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,4,0.1,0.04807481120209842,MOPW,0.04491329680833989,0.9161,0.03389999999999993,0.9005
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.9161,0.03389999999999993,0.9051
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,4,0.1,0.07613070214945887,OPW,0.05000951919343115,0.9173,0.03269999999999995,0.9064
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,4,0.1,0.07613070214945887,MOPW,0.05000951919343115,0.9173,0.03269999999999995,0.9064
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.24103886468225041,PPW,0.2488424074721357,0.9152,0.03479999999999994,0.1411
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.2431820216347617,PPW,0.260090095057321,0.9098,0.0401999999999999,0.1647
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.2338878824323658,no_weight,0.2338878824323658,0.9116,0.03839999999999999,0.1998
Phi,L_Y_sev__K_X_dich_1_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-4.953627056336029e-4,0.9405,0.009499999999999953,0.9405
Phi,L_Y_sev__K_X_dich_1_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,0.014144835539801805,0.9293,0.02069999999999994,0.9287
Phi,L_Y_sev__K_X_dich_1_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-4.457786991326656e-4,0.9318,0.018199999999999994,0.931
Phi,L_Y_sev__K_X_dich_1_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.030047421099009288,0.9246,0.025399999999999978,0.9094
Phi,L_Y_sev__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_sev__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_sev__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_sev__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.0655722078030616,OPW,0.06069761333158602,0.9218,0.028200000000000003,0.9072
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.9152,0.03479999999999994,0.8986
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.9161,0.03389999999999993,0.9051
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.08910386486388083,0.9142,0.03579999999999994,0.9267
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,OPW,0.2326863985863035,0.9145,0.035499999999999976,0.151
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,no_weight,0.2431820216347617,0.9093,0.04069999999999996,0.2968
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.2203222583238578,0.915,0.03499999999999992,0.1661
Phi,L_Y_sev__K_X_dich_2_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-6.434239309583376e-4,0.936,0.013999999999999901,0.9371
Phi,L_Y_sev__K_X_dich_2_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-0.014436289801643631,0.9289,0.021100000000000008,0.9298
Phi,L_Y_sev__K_X_dich_2_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-7.95458984175703e-5,0.9303,0.01969999999999994,0.9307
Phi,L_Y_sev__K_X_dich_2_5,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_sev__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_sev__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_sev__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_sev__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.0655722078030616,OPW,0.06090600764541104,0.9163,0.03369999999999995,0.9057
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.04807481120209842,OPW,0.022598958628447657,0.9173,0.03269999999999995,0.8678
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.04971493801351961,OPW,0.034266363284201816,0.9244,0.025599999999999956,0.881
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.0632050543647448,0.9279,0.02210000000000001,0.9173
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,no_weight,0.2431820216347617,0.9093,0.04069999999999996,0.2968
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.2019502637851118,0.9122,0.037799999999999945,0.1292
Phi,L_Y_sev__K_X_dich_3_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0011740338632460921,0.9332,0.016799999999999926,0.9331
Phi,L_Y_sev__K_X_dich_3_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-0.01832100269167377,0.9192,0.03079999999999994,0.9204
Phi,L_Y_sev__K_X_dich_3_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-4.693736238998216e-4,0.9173,0.03269999999999995,0.9172
Phi,L_Y_sev__K_X_dich_3_5,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_sev__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_sev__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_sev__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_sev__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.913,0.03699999999999992,0.9118
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.04807481120209842,OPW,0.049402472903284436,0.9158,0.03420000000000001,0.9032
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.9161,0.03389999999999993,0.9051
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.07613070214945887,OPW,0.052126393383067994,0.9175,0.03249999999999997,0.9073
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,OPW,0.30868349255792155,0.9173,0.03269999999999995,0.4992
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,PPW,0.23893553951077623,0.9187,0.031299999999999994,0.1681
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,no_weight,0.2431820216347617,0.9093,0.04069999999999996,0.2968
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,no_weight,0.2338878824323658,0.9116,0.03839999999999999,0.1998
Phi,L_Y_sev__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0011527868787224605,0.9314,0.01859999999999995,0.9321
Phi,L_Y_sev__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-3.3228954058206884e-4,0.9248,0.0252,0.9241
Phi,L_Y_sev__K_X_dich_4_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-3.691167760392937e-4,0.928,0.02199999999999991,0.9278
Phi,L_Y_sev__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
