correlation_measure,subgrouping,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,best_weight_coverage_true,mean_estimate,coverage_true,coverage_true_dist,coverage_obs
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.18607078613796055,OPW,0.23768778412087413,0.7647,0.1852999999999999,0.8878
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.06788506785710548,0.9167,0.033299999999999996,0.9256
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.8986,0.0514,0.9152
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.9051,0.04489999999999994,0.9161
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.9095,0.04049999999999998,0.9123
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,MOPW,0.350116435814432,0.8015,0.14849999999999997,0.8969
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,OPW,0.2985763141653709,0.6707,0.2793,0.8685
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,OPW,0.3002775996204389,0.6784,0.27159999999999995,0.8706
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.30497604883061974,0.7004,0.24959999999999993,0.8539
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0017556472286567278,0.9267,0.023299999999999987,0.9271
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-3.972953435996983e-4,0.9208,0.029200000000000004,0.9209
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-0.017684205337270203,0.9159,0.03409999999999991,0.9166
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.019526136173687612,0.9129,0.03709999999999991,0.9113
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,OPW,0.25606565614217264,0.783,0.16699999999999993,0.9144
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,MOPW,0.25606565614217264,0.783,0.16699999999999993,0.9144
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,OPW,0.24960006505448096,0.7714,0.17859999999999998,0.8784
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,MOPW,0.24960006505448096,0.7714,0.17859999999999998,0.8784
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,OPW,0.22658202426668286,0.7007,0.24929999999999997,0.8936
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,MOPW,0.22658202426668286,0.7007,0.24929999999999997,0.8936
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,OPW,0.25675417208423873,0.7836,0.1664,0.8623
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,MOPW,0.25675417208423873,0.7836,0.1664,0.8623
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.09119425944747504,0.923,0.026999999999999913,0.9143
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.06018868578314296,0.9119,0.03809999999999991,0.9181
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.037120776512339804,0.9054,0.04459999999999997,0.9229
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.9095,0.04049999999999998,0.9123
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,OPW,0.35541539725584487,0.7852,0.16479999999999995,0.8971
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,MOPW,0.35541539725584487,0.7852,0.16479999999999995,0.8971
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,OPW,0.3144222993600917,0.6849,0.2651,0.8448
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,MOPW,0.3144222993600917,0.6849,0.2651,0.8448
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,OPW,0.28439105982856416,0.5959,0.35409999999999997,0.8843
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,MOPW,0.28439105982856416,0.5959,0.35409999999999997,0.8843
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.2945816762366634,0.6406,0.3094,0.8674
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,MOPW,0.2945816762366634,0.6406,0.3094,0.8674
Phi,L_Y_dich_3_5__K_X_sev,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0017575781881118315,0.9297,0.020299999999999985,0.9303
Phi,L_Y_dich_3_5__K_X_sev,20,0,0,0,4,0,4.87479305226962e-4,PPW,6.826933394850896e-5,0.9197,0.030299999999999994,0.9191
Phi,L_Y_dich_3_5__K_X_sev,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-0.01942782465614768,0.9175,0.03249999999999997,0.9177
Phi,L_Y_dich_3_5__K_X_sev,20,0,0,4,4,0,0.0419497695755974,PPW,0.013181426664834963,0.9116,0.03839999999999999,0.9042
Phi,L_Y_dich_3_5__K_X_sev,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_dich_3_5__K_X_sev,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_3_5__K_X_sev,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_3_5__K_X_sev,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.11263021114829881,0.9195,0.03049999999999997,0.8847
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.09633510911879603,0.9146,0.03539999999999999,0.8771
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.07614284677423913,0.9225,0.02749999999999997,0.9121
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.08949128963021948,0.9199,0.030099999999999905,0.9086
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.2758070680670509,0.4347,0.5153,0.8812
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-9.458944920430458e-4,0.933,0.016999999999999904,0.9334
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,0.01278919173222517,0.9252,0.024799999999999933,0.9254
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-4.131523137821758e-4,0.9267,0.023299999999999987,0.9268
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,4,4,0,0.0419497695755974,CW,0.029503471051909758,0.9077,0.042300000000000004,0.9153
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.10223534961438203,0.9287,0.021299999999999986,0.8938
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.08324397829321903,0.9267,0.023299999999999987,0.8968
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.0631304436868169,0.9145,0.035499999999999976,0.9216
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.06870470786234224,0.9157,0.0343,0.9256
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.001533598918142869,0.9307,0.019299999999999984,0.9304
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-0.013039693918533268,0.928,0.02199999999999991,0.9276
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-4.0656985723656734e-4,0.929,0.020999999999999908,0.9292
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.0066733400407804015,0.9265,0.023499999999999965,0.9137
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.10208986749931963,0.926,0.02399999999999991,0.8956
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.06288221809952559,0.9214,0.02859999999999996,0.9174
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.07987157867589409,0.9299,0.020100000000000007,0.9074
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.05800944127069307,0.9189,0.031099999999999905,0.9299
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0018490485582461184,0.925,0.02499999999999991,0.9255
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-0.016123088504906187,0.9258,0.0242,0.9255
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-0.0010164741942628413,0.9109,0.03909999999999991,0.9107
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.019505513559582213,0.9125,0.03749999999999998,0.9125
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.25537268511810585,OPW,0.25632675226781426,0.7853,0.16469999999999996,0.9133
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.25537268511810585,MOPW,0.25632675226781426,0.7853,0.16469999999999996,0.9133
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.18584857151176185,OPW,0.24935546856490845,0.7685,0.1815,0.873
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.18584857151176185,MOPW,0.24935546856490845,0.7685,0.1815,0.873
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.18607078613796055,OPW,0.2571915246535602,0.7815,0.16849999999999998,0.8672
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.18607078613796055,MOPW,0.2571915246535602,0.7815,0.16849999999999998,0.8672
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.09058642746451477,0.9217,0.028299999999999992,0.9124
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.03591143274895712,0.9041,0.04589999999999994,0.9224
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.06289752733605875,0.9144,0.035599999999999965,0.9174
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.9095,0.04049999999999998,0.9123
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,OPW,0.3558079586963502,0.7882,0.16179999999999994,0.8994
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,MOPW,0.3558079586963502,0.7882,0.16179999999999994,0.8994
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,OPW,0.28356193342237207,0.5905,0.35949999999999993,0.8832
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,MOPW,0.28356193342237207,0.5905,0.35949999999999993,0.8832
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,OPW,0.31693782054880754,0.6939,0.2561,0.8451
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,MOPW,0.31693782054880754,0.6939,0.2561,0.8451
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.29440763223357724,0.6372,0.31279999999999997,0.8653
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,MOPW,0.29440763223357724,0.6372,0.31279999999999997,0.8653
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,no_weight,-0.002143151145344819,0.9161,0.03389999999999993,0.9158
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,no_weight,4.87479305226962e-4,0.9171,0.03289999999999993,0.9171
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,0.9171,0.03289999999999993,0.9172
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,2.4724514816614374e-4,0.9171,0.03289999999999993,0.9172
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,OPW,2.4724514816614374e-4,0.9171,0.03289999999999993,0.9172
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,MOPW,2.4724514816614374e-4,0.9171,0.03289999999999993,0.9172
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,0.9106,0.03939999999999999,0.9111
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,CW,0.029503471051909758,0.9077,0.042300000000000004,0.9153
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.029503471051909758,0.9077,0.042300000000000004,0.9153
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,OPW,0.029503471051909758,0.9077,0.042300000000000004,0.9153
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,MOPW,0.029503471051909758,0.9077,0.042300000000000004,0.9153
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,PPW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,OPW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,MOPW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,PPW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,OPW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,MOPW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,PPW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,OPW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,MOPW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.9118,0.0381999999999999,0.913
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.8986,0.0514,0.9152
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.9051,0.04489999999999994,0.9161
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.9095,0.04049999999999998,0.9123
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,PPW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,OPW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,MOPW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,PPW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,OPW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,MOPW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,PPW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,OPW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,MOPW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,PPW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,MOPW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_dich_4_5__K_X_sev,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0014397999862802721,0.9309,0.019100000000000006,0.9306
Phi,L_Y_dich_4_5__K_X_sev,20,0,0,0,4,0,4.87479305226962e-4,PPW,2.757951483808373e-4,0.926,0.02399999999999991,0.9262
Phi,L_Y_dich_4_5__K_X_sev,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-5.085083592988535e-4,0.9217,0.028299999999999992,0.9215
Phi,L_Y_dich_4_5__K_X_sev,20,0,0,4,4,0,0.0419497695755974,PPW,0.024314015586469714,0.9112,0.038799999999999946,0.9166
Phi,L_Y_dich_4_5__K_X_sev,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_dich_4_5__K_X_sev,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_dich_4_5__K_X_sev,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_dich_4_5__K_X_sev,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,0,0.1,0.0655722078030616,OPW,0.08833423614350976,0.9162,0.03379999999999994,0.9
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,0,0.1,0.0655722078030616,MOPW,0.08833423614350976,0.9162,0.03379999999999994,0.9
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.09451416950562233,0.9234,0.026599999999999957,0.8778
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.10089914719630513,0.9231,0.026899999999999924,0.8734
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.09834540852578641,0.9216,0.02839999999999998,0.9069
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_sev__K_X_dich_1_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-4.953627056336029e-4,0.9405,0.009499999999999953,0.9405
Phi,L_Y_sev__K_X_dich_1_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,0.014144835539801805,0.9287,0.021299999999999986,0.9293
Phi,L_Y_sev__K_X_dich_1_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-4.457786991326656e-4,0.931,0.018999999999999906,0.9318
Phi,L_Y_sev__K_X_dich_1_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.030047421099009288,0.9094,0.04059999999999997,0.9246
